ensembl_version_id,GENEID,SYMBOL,GENEBIOTYPE,INPUT
ENSG00000141956.8,ENSG00000141956,PRDM15,protein_coding,ENSG00000141956.8 (PRDM15)
ENSG00000141959.11,ENSG00000141959,PFKL,protein_coding,ENSG00000141959.11 (PFKL)
ENSG00000142149.4,ENSG00000142149,HUNK,protein_coding,ENSG00000142149.4 (HUNK)
ENSG00000142156.9,ENSG00000142156,COL6A1,protein_coding,ENSG00000142156.9 (COL6A1)
ENSG00000142166.8,ENSG00000142166,IFNAR1,protein_coding,ENSG00000142166.8 (IFNAR1)
ENSG00000142168.9,ENSG00000142168,SOD1,protein_coding,ENSG00000142168.9 (SOD1)
ENSG00000142173.10,ENSG00000142173,COL6A2,protein_coding,ENSG00000142173.10 (COL6A2)
ENSG00000142178.7,ENSG00000142178,SIK1,protein_coding,ENSG00000142178.7 (SIK1)
ENSG00000142185.11,ENSG00000142185,TRPM2,protein_coding,ENSG00000142185.11 (TRPM2)
ENSG00000142188.10,ENSG00000142188,TMEM50B,protein_coding,ENSG00000142188.10 (TMEM50B)
ENSG00000142192.14,ENSG00000142192,APP,protein_coding,ENSG00000142192.14 (APP)
ENSG00000142197.7,ENSG00000142197,DOPEY2,protein_coding,ENSG00000142197.7 (DOPEY2)
ENSG00000142207.5,ENSG00000142207,URB1,protein_coding,ENSG00000142207.5 (URB1)
ENSG00000154639.14,ENSG00000154639,CXADR,protein_coding,ENSG00000154639.14 (CXADR)
ENSG00000154640.10,ENSG00000154640,BTG3,protein_coding,ENSG00000154640.10 (BTG3)
ENSG00000154642.6,ENSG00000154642,C21orf91,protein_coding,ENSG00000154642.6 (C21orf91)
ENSG00000154645.8,ENSG00000154645,CHODL,protein_coding,ENSG00000154645.8 (CHODL)
ENSG00000154654.9,ENSG00000154654,NCAM2,protein_coding,ENSG00000154654.9 (NCAM2)
ENSG00000154719.9,ENSG00000154719,MRPL39,protein_coding,ENSG00000154719.9 (MRPL39)
ENSG00000154721.9,ENSG00000154721,JAM2,protein_coding,ENSG00000154721.9 (JAM2)
ENSG00000154723.8,ENSG00000154723,ATP5J,protein_coding,ENSG00000154723.8 (ATP5J)
ENSG00000154727.6,ENSG00000154727,GABPA,protein_coding,ENSG00000154727.6 (GABPA)
ENSG00000155304.4,ENSG00000155304,HSPA13,protein_coding,ENSG00000155304.4 (HSPA13)
ENSG00000155307.13,ENSG00000155307,SAMSN1,protein_coding,ENSG00000155307.13 (SAMSN1)
ENSG00000155313.11,ENSG00000155313,USP25,protein_coding,ENSG00000155313.11 (USP25)
ENSG00000156239.7,ENSG00000156239,N6AMT1,protein_coding,ENSG00000156239.7 (N6AMT1)
ENSG00000156253.2,ENSG00000156253,RWDD2B,protein_coding,ENSG00000156253.2 (RWDD2B)
ENSG00000156256.10,ENSG00000156256,USP16,protein_coding,ENSG00000156256.10 (USP16)
ENSG00000156261.7,ENSG00000156261,CCT8,protein_coding,ENSG00000156261.7 (CCT8)
ENSG00000156265.11,ENSG00000156265,MAP3K7CL,protein_coding,ENSG00000156265.11 (MAP3K7CL)
ENSG00000156273.10,ENSG00000156273,BACH1,protein_coding,ENSG00000156273.10 (BACH1)
ENSG00000156299.6,ENSG00000156299,TIAM1,protein_coding,ENSG00000156299.6 (TIAM1)
ENSG00000156304.9,ENSG00000156304,SCAF4,protein_coding,ENSG00000156304.9 (SCAF4)
ENSG00000157538.8,ENSG00000157538,DSCR3,protein_coding,ENSG00000157538.8 (DSCR3)
ENSG00000157540.14,ENSG00000157540,DYRK1A,protein_coding,ENSG00000157540.14 (DYRK1A)
ENSG00000157551.12,ENSG00000157551,KCNJ15,protein_coding,ENSG00000157551.12 (KCNJ15)
ENSG00000157557.7,ENSG00000157557,ETS2,protein_coding,ENSG00000157557.7 (ETS2)
ENSG00000157578.7,ENSG00000157578,LCA5L,protein_coding,ENSG00000157578.7 (LCA5L)
ENSG00000157601.9,ENSG00000157601,MX1,protein_coding,ENSG00000157601.9 (MX1)
ENSG00000157617.12,ENSG00000157617,C2CD2,protein_coding,ENSG00000157617.12 (C2CD2)
ENSG00000159055.3,ENSG00000159055,MIS18A,protein_coding,ENSG00000159055.3 (MIS18A)
ENSG00000159079.13,ENSG00000159079,C21orf59,protein_coding,ENSG00000159079.13 (C21orf59)
ENSG00000159082.12,ENSG00000159082,SYNJ1,protein_coding,ENSG00000159082.12 (SYNJ1)
ENSG00000159086.10,ENSG00000159086,PAXBP1,protein_coding,ENSG00000159086.10 (PAXBP1)
ENSG00000159110.14,ENSG00000159110,IFNAR2,protein_coding,ENSG00000159110.14 (IFNAR2)
ENSG00000159128.9,ENSG00000159128,IFNGR2,protein_coding,ENSG00000159128.9 (IFNGR2)
ENSG00000159131.11,ENSG00000159131,GART,protein_coding,ENSG00000159131.11 (GART)
ENSG00000159140.13,ENSG00000159140,SON,protein_coding,ENSG00000159140.13 (SON)
ENSG00000159147.12,ENSG00000159147,DONSON,protein_coding,ENSG00000159147.12 (DONSON)
ENSG00000159197.2,ENSG00000159197,KCNE2,protein_coding,ENSG00000159197.2 (KCNE2)
ENSG00000159200.12,ENSG00000159200,RCAN1,protein_coding,ENSG00000159200.12 (RCAN1)
ENSG00000159212.8,ENSG00000159212,CLIC6,protein_coding,ENSG00000159212.8 (CLIC6)
ENSG00000159216.12,ENSG00000159216,RUNX1,protein_coding,ENSG00000159216.12 (RUNX1)
ENSG00000159228.8,ENSG00000159228,CBR1,protein_coding,ENSG00000159228.8 (CBR1)
ENSG00000159231.5,ENSG00000159231,CBR3,protein_coding,ENSG00000159231.5 (CBR3)
ENSG00000159256.8,ENSG00000159256,MORC3,protein_coding,ENSG00000159256.8 (MORC3)
ENSG00000159259.5,ENSG00000159259,CHAF1B,protein_coding,ENSG00000159259.5 (CHAF1B)
ENSG00000159261.6,ENSG00000159261,CLDN14,protein_coding,ENSG00000159261.6 (CLDN14)
ENSG00000159263.9,ENSG00000159263,SIM2,protein_coding,ENSG00000159263.9 (SIM2)
ENSG00000159267.9,ENSG00000159267,HLCS,protein_coding,ENSG00000159267.9 (HLCS)
ENSG00000160179.13,ENSG00000160179,ABCG1,protein_coding,ENSG00000160179.13 (ABCG1)
ENSG00000160183.8,ENSG00000160183,TMPRSS3,protein_coding,ENSG00000160183.8 (TMPRSS3)
ENSG00000160185.9,ENSG00000160185,UBASH3A,protein_coding,ENSG00000160185.9 (UBASH3A)
ENSG00000160188.5,ENSG00000160188,RSPH1,protein_coding,ENSG00000160188.5 (RSPH1)
ENSG00000160190.8,ENSG00000160190,SLC37A1,protein_coding,ENSG00000160190.8 (SLC37A1)
ENSG00000160191.13,ENSG00000160191,PDE9A,protein_coding,ENSG00000160191.13 (PDE9A)
ENSG00000160193.7,ENSG00000160193,WDR4,protein_coding,ENSG00000160193.7 (WDR4)
ENSG00000160194.11,ENSG00000160194,NDUFV3,protein_coding,ENSG00000160194.11 (NDUFV3)
ENSG00000160199.8,ENSG00000160199,PKNOX1,protein_coding,ENSG00000160199.8 (PKNOX1)
ENSG00000160200.12,ENSG00000160200,CBS,protein_coding,ENSG00000160200.12 (CBS)
ENSG00000160201.7,ENSG00000160201,U2AF1,protein_coding,ENSG00000160201.7 (U2AF1)
ENSG00000160207.4,ENSG00000160207,HSF2BP,protein_coding,ENSG00000160207.4 (HSF2BP)
ENSG00000160208.11,ENSG00000160208,RRP1B,protein_coding,ENSG00000160208.11 (RRP1B)
ENSG00000160209.12,ENSG00000160209,PDXK,protein_coding,ENSG00000160209.12 (PDXK)
ENSG00000160213.5,ENSG00000160213,CSTB,protein_coding,ENSG00000160213.5 (CSTB)
